audio_file,transcription
audio/281474976915880_f2659_chunk_0.wav,Jump
audio/281474976915898_f3187_chunk_0.wav,"Nepal, Bhutan, Pakistan, Australia, Japan"
audio/281474976915903_f3188_chunk_0.wav,"Yes, I do think there is a difference."
audio/281474976915903_f3188_chunk_1.wav,Messy woven outfits are made in a short amount of time and it cost efficient whereas
audio/281474976915903_f3188_chunk_2.wav,"hand woven outfits are more premium, takes more time and pays attention to detail."
audio/281474976915904_f3186_chunk_0.wav,"The most challenging book I have read so far is Ama, which was translated into Nepali"
audio/281474976915904_f3186_chunk_1.wav,by Badrinarayan Pradhan from its original book written by Meksim Gurki in his noble mother.
audio/281474976915904_f3186_chunk_2.wav,The language used and the in-depth information about the Russian Revolution made it challenging
audio/281474976915904_f3186_chunk_3.wav,to understand Me.
audio/281474976915906_f3221_chunk_0.wav,"In our region, the people are mostly Nepali."
audio/281474976915906_f3221_chunk_1.wav,"Commonly here, the culture is followed according to the norms of Nepali people."
audio/281474976915906_f3221_chunk_2.wav,"In today era, feminism is a priority."
audio/281474976915908_f3191_chunk_0.wav,"In our region, mostly people are Hindu."
audio/281474976915908_f3191_chunk_1.wav,"The people following Pistonity, Islam and Buddhism are in minority."
audio/281474976915910_f3189_chunk_0.wav,"I lived in Kanimpung district, state of West Bengal."
audio/281474976915910_f3189_chunk_1.wav,"So the climate here in Kanimpung, the winter are a bit cold,"
audio/281474976915910_f3189_chunk_2.wav,and the monsoon are a bit longer and spring are a bit short.
audio/281474976915912_f3190_chunk_0.wav,"In the present time, English is commonly used."
audio/281474976915912_f3190_chunk_1.wav,"Dear Arah, lot of people are graduating from English medium schools."
audio/281474976915912_f3190_chunk_2.wav,And everyone here has the basic understanding of the English language.
audio/281474976925445_f3017_chunk_0.wav,"Each of these positions plays a specific, key role in winning a volleyball match."
audio/281474976925448_f2917_chunk_0.wav,If grass shoots are not available then cotton buds can be used.
audio/281474976925450_f2431_chunk_0.wav,things to do in my area
audio/281474976925451_f2429_chunk_0.wav,get the Roomba to start cleaning
audio/281474976925454_f2430_chunk_0.wav,Pulses and
audio/281474976925454_f2430_chunk_1.wav,Cheeze items delivered delivered
audio/281474976925454_f2430_chunk_2.wav,today morning were of bad quality.
audio/281474976925456_f2433_chunk_0.wav,got lesser quantity of Catch
audio/281474976925456_f2433_chunk_1.wav,Pink Rock Salt than mentioned on your website
audio/281474976925459_f2432_chunk_1.wav,Five years
audio/281474976925463_f2434_chunk_0.wav,Disable Autopay for my Broadband
audio/281474976925463_f2434_chunk_1.wav,bill for January and June
audio/281474976925464_f2435_chunk_0.wav,What is my contribution amount in Atal Pension Yojna
audio/281474976925464_f2435_chunk_1.wav,for PRAN number 594956318733 ?
audio/281474976925467_f2918_chunk_0.wav,My PRAN number is 4819122239
audio/281474976925467_f2918_chunk_1.wav,84 can you check my current holdings in APY?
audio/281474976925471_f3018_chunk_0.wav,Off
audio/281474976925472_f2685_chunk_0.wav,Four
audio/281474976925474_f2816_chunk_0.wav,Go
audio/281474976925478_f2440_chunk_0.wav,Five
audio/281474976925480_f2439_chunk_0.wav,Dog
audio/281474976925482_f2437_chunk_0.wav,Cat
audio/281474976925483_f2436_chunk_0.wav,Seven
audio/281474976925484_f2703_chunk_0.wav,Up
audio/281474976925485_f2438_chunk_0.wav,Down
audio/281474976925487_f3019_chunk_0.wav,Learn
audio/281474976925493_f3129_chunk_0.wav,4324 2017
audio/281474976925497_f3223_chunk_0.wav,Dance can be used as a vehicle of expressions.
audio/281474976925497_f3223_chunk_1.wav,"It can help to tell a story, convey feelings and emotions and connect with others and with"
audio/281474976925497_f3223_chunk_2.wav,ourselves.
audio/281474976925497_f3223_chunk_3.wav,Body movement can be expressive and communicative.
audio/281474976925497_f3223_chunk_4.wav,It can be used as a means of self-expression where words are not necessary.
audio/281474976925497_f3223_chunk_5.wav,The body does all the talking.
audio/281474976925497_f3223_chunk_6.wav,Dance is a universal language that can be used to tell stories and share ideas.
audio/281474976925497_f3223_chunk_7.wav,It can break language barriers and upon the door of communication across culture.
audio/281474976925500_f3276_chunk_0.wav,"In the rural society, cultural was very deep rooted."
audio/281474976925500_f3276_chunk_1.wav,Everyone loved culture and cultural heritage above everything else.
audio/281474976925500_f3276_chunk_2.wav,But in this days it is different to find pure culture.
audio/281474976925503_f3131_chunk_0.wav,"curriculum redesigning, improving the quality of educators,"
audio/281474976925503_f3131_chunk_1.wav,"bringing in more technology tools in education delivery,"
audio/281474976925503_f3131_chunk_2.wav,and improving education infrastructure.
audio/281474976925505_f3132_chunk_0.wav,"Chandrampalli Dam, Butvihar, Dattatreya Temple, Shambhaspeshvaya Temple, Chandralamba Temple,"
audio/281474976925505_f3132_chunk_1.wav,Khaje Bandena Vaz Darga and Gulberga Fort.
audio/281474976925507_f3133_chunk_0.wav,About 4000 words are added to the dictionary each year.
audio/281474976925507_f3133_chunk_1.wav,The two most common words in English are I and you.
audio/281474976925507_f3133_chunk_2.wav,11% of the entire English language is just the letter e.
audio/281474976925507_f3133_chunk_3.wav,The English language is said to be one of the happiest languages in the world. Ho and the word happy is used three times more often than the word sad.
audio/281474976925677_f2465_chunk_0.wav,The animal then curses her to a similar fate
audio/281474976925677_f2465_chunk_1.wav,and within a year all her 7 children die.
audio/281474976925679_f3027_chunk_0.wav,A transition from the temple courtyard to the palace durbar took place which necessitated changes in presentation.
audio/281474976925682_f2834_chunk_0.wav,what are departure arrival times for this train
audio/281474976925685_f2466_chunk_0.wav,what is the date next Wednesday
audio/281474976925687_f2467_chunk_0.wav,Is Pro Nature Saunf avaliable for delivery in 2 hours?
audio/281474976925689_f2468_chunk_0.wav,What is the procedure to return Pediasure Zero Sucrose Nutrition Powder
audio/281474976925691_f2686_chunk_0.wav,Give me recommendations for choosing health insurance plans provided by the agencies Mahindra & Mahindra Financial Services and Power Finance Corporation
audio/281474976925692_f2469_chunk_0.wav,Transfer Rs. 8000 from my Kerala Gramin Bank account 2776654254589855 to my PayPal
audio/281474976925692_f2469_chunk_1.wav,wallet
audio/281474976925696_f2470_chunk_0.wav,Can you help in searching for ESIC Centres offering Diabetes Clinic services in State Assam
audio/281474976925700_f2471_chunk_0.wav,Login to UMANG using phone number 97866313110 and MPIN 7105
audio/281474976925701_f2476_chunk_0.wav,Zero
audio/281474976925702_f2474_chunk_0.wav,Disagree
audio/281474976925703_f2473_chunk_0.wav,Go
audio/281474976925705_f2479_chunk_0.wav,Wow
audio/281474976925706_f2472_chunk_0.wav,Follow
audio/281474976925709_f2475_chunk_0.wav,Up
audio/281474976925712_f2835_chunk_0.wav,Cat
audio/281474976925713_f2478_chunk_0.wav,yes
audio/281474976925716_f2477_chunk_0.wav,One
audio/281474976925717_f2687_chunk_0.wav,Play
audio/281474976925722_f3142_chunk_0.wav,"Barcelona, London, Paris, Bangkok, Delhi"
audio/281474976925735_f3143_chunk_0.wav,There are various popular tourist attractions in our state.
audio/281474976925735_f3143_chunk_1.wav,"Like if you talk about the field there are different lakes, parks, waterfalls."
audio/281474976925735_f3143_chunk_2.wav,"But when I talk about our district which is Jammu, we have zoos, parks."
audio/281474976925735_f3143_chunk_3.wav,"Then we have a place called Patnita of Mansar, Shorin sir, some amusement parks like colonial farms."
audio/281474976925736_f3275_chunk_0.wav,"In this Jammu and Kashmir Government New King's List by Manoh Sena, there are 80 plus government schemes."
audio/281474976925736_f3275_chunk_1.wav,"These schemes come from different ministries like of Ruler, Urbanic, Finance, Youth, Housing."
audio/281474976925736_f3275_chunk_10.wav,but in which a girl child gets 1000 rupees per month in her account
audio/281474976925736_f3275_chunk_11.wav,There is something like that I don't know it properly
audio/281474976925736_f3275_chunk_12.wav,There are other schemes also
audio/281474976925736_f3275_chunk_13.wav,which provides little we can say scholarship to students
audio/281474976925736_f3275_chunk_14.wav,Pradhan Mantri Yojana's
audio/281474976925736_f3275_chunk_2.wav,I am going to share some of them like
audio/281474976925736_f3275_chunk_3.wav,ISSS which is Integrated Society Security Scheme Pension for Old Person
audio/281474976925736_f3275_chunk_4.wav,and there is also Pension for Women in Distress
audio/281474976925736_f3275_chunk_5.wav,and NSAP which is National Social Assistance Program
audio/281474976925736_f3275_chunk_6.wav,Indra Gandhi National Old Age Pension Scheme
audio/281474976925736_f3275_chunk_7.wav,Then we have Indra Gandhi National Widow Pension Scheme
audio/281474976925736_f3275_chunk_8.wav,Then we have
audio/281474976925736_f3275_chunk_9.wav,There is also a scheme I don't know properly name of that scheme
audio/281474976925739_f3299_chunk_0.wav,"In the 21st century, the entire world has become narrow, accessible, shareable and familiar for all the people living on this earth."
audio/281474976925739_f3299_chunk_1.wav,"As we can say, English is used as a common language even though there are some various variants in habits, cultures, traditions."
audio/281474976925739_f3299_chunk_10.wav,"It is a language mostly used not only by the science, business organizations and the internet but also in higher education and tourism sectors are also using English nowadays."
audio/281474976925739_f3299_chunk_2.wav,"Every place has their different cultures, different traditions, different aspects."
audio/281474976925739_f3299_chunk_3.wav,"As English has got the common qualities, it has been accepted as the global language."
audio/281474976925739_f3299_chunk_4.wav,English is also known as the global language.
audio/281474976925739_f3299_chunk_5.wav,"Since science and technology is progressing, there are tremendous changes taking place in the lives of the human beings everywhere."
audio/281474976925739_f3299_chunk_6.wav,"Even in we talk about the whole world, English is the main language and English is the most common language used."
audio/281474976925739_f3299_chunk_7.wav,"As a result, the whole world has become a global village and the people have to maintain good relationship with the others."
audio/281474976925739_f3299_chunk_8.wav,"Moreover, business, trade and various things have become international and most of the business organizations have their offices in most of the countries."
audio/281474976925739_f3299_chunk_9.wav,"Like Microsoft is in India, Microsoft is in US, Microsoft is in UK. In order to maintain international relationships, there is a common language and a global language which is English as I have talked prior."
audio/281474976934126_f3023_chunk_0.wav,AFP acting assistant commissioner Neil Gaughan said more charges and arrests are expected this week.
audio/281474976934127_f2454_chunk_0.wav,The bonfire is lit at sunset in the main village square.
audio/281474976934130_f2455_chunk_0.wav,recent conroe news
audio/281474976934131_f2827_chunk_0.wav,how many vegetables should i eat a day
audio/281474976934135_f2921_chunk_0.wav,The items Pediasure Balanced Nutritional Powder
audio/281474976934135_f2921_chunk_1.wav,Strategi Mosquito Repellent Agarbathi and
audio/281474976934135_f2921_chunk_2.wav,Fresho Signature Jeera Bread Sticks from cart are out of stock
audio/281474976934138_f2920_chunk_0.wav,Are there any offer on BB Royal Whole Red Chilli ?
audio/281474976934140_f2456_chunk_0.wav,Add Rs 500
audio/281474976934140_f2456_chunk_1.wav,as the brokerage amount to Imam
audio/281474976934143_f2457_chunk_0.wav,Tell me how to link multiple bank accounts and transfer money between my own accounts in
audio/281474976934143_f2457_chunk_1.wav,Punjab National Bank
audio/281474976934145_f2715_chunk_0.wav,i am trying to find a Paid Booster Dose of COVAXIN
audio/281474976934145_f2715_chunk_1.wav,"for 15-17 years age group, can you list all such centres in state Arunachal Pradesh"
audio/281474976934148_f3024_chunk_0.wav,I want to find all the AICTE approved institutes offering Diploma courses
audio/281474976934149_f2461_chunk_0.wav,Ba
audio/281474976934150_f2752_chunk_0.wav,wow
audio/281474976934151_f2751_chunk_0.wav,House
audio/281474976934152_f2460_chunk_0.wav,Follow
audio/281474976934154_f2459_chunk_0.wav,Eight
audio/281474976934159_f2630_chunk_0.wav,Visual
audio/281474976934161_f2828_chunk_0.wav,Nine
audio/281474976934163_f2629_chunk_0.wav,Seven
audio/281474976934164_f3025_chunk_0.wav,Next
audio/281474976934166_f2458_chunk_0.wav,Three
audio/281474976934169_f3288_chunk_0.wav,"Kamrup metro Nalbari, Nagaon, Sonitpur, Lakhimpur."
audio/281474976934176_f3137_chunk_0.wav,My writings are science based reflecting new aspects of botany.
